Scott,US 1812
Scruggs,US 1812
Sealey,US 1812
Sears,US 1812
Seaton,US 1812
Sebott,US 1812
Segar,US 1812
Self,US 1812
Sellar,US 1812
Sellers,US 1812
Sells,US 1812
Selph,US 1812
Selser,US 1812
Sevier,US 1812
Shankle,US 1812
Sharp,US 1812
Sharpe,US 1812
Shaw,US 1812
Sheckles,US 1812
Shell,US 1812
Shelton,US 1812
Shepherd,US 1812
Sherkey,US 1812
Shickle,US 1812
Shields,US 1812
Shoemaker,US 1812
Shook,US 1812
Short,US 1812
Shott,US 1812
Show,US 1812
Sibley,US 1812
Simmons,US 1812
Simons,US 1812
Simpson,US 1812
Sims,US 1812
Sink,US 1812
Sipley,US 1812
Siscoe,US 1812
Sively,US 1812
Skantlin,US 1812
Skinner,US 1812
Slaughter,US 1812
Sleter,US 1812
Slocomb,US 1812
Small,US 1812
Smalley,US 1812
Smalling,US 1812
Smeiser,US 1812
Smelcer,US 1812
Smelson,US 1812
Smith,US 1812
Smylie,US 1812
Smyth,US 1812
Snall,US 1812
Snodgrass,US 1812
Snow,US 1812
Sorrels,US 1812
Soy,US 1812
Sparks,US 1812
Speaks,US 1812
Speer,US 1812
Spigel,US 1812
Springer,US 1812
Spurlock,US 1812
Spurrs,US 1812
St John,US 1812
St Pierre,US 1812
Stafford,US 1812
Staggs,US 1812
Stallings,US 1812
Stallions,US 1812
Standlee,US 1812
Stanley,US 1812
Stanly,US 1812
Starkey,US 1812
Starks,US 1812
Stean,US 1812
Steegar,US 1812
Steel,US 1812
Steele,US 1812
Stephens,US 1812
Stephenson,US 1812
Stevens,US 1812
Steward,US 1812
Stewart,US 1812
Stidman,US 1812
Stockdon,US 1812
Stockton,US 1812
Stokes,US 1812
Stone,US 1812
Storton,US 1812
Stout,US 1812
Stovery,US 1812
Strain,US 1812
Street,US 1812
Stringfellow,US 1812
Strong,US 1812
Stubblefield,US 1812
Stumm,US 1812
Sturn,US 1812
Sulcey,US 1812
Sullivan,US 1812
Summers,US 1812
Swaney,US 1812
Swann,US 1812
Sweeten,US 1812
Sweeton,US 1812
Swigart,US 1812
Swigert,US 1812
Tackett,US 1812
Talbott,US 1812
Tamaraoa,US 1812
Tampble,US 1812
Tapley,US 1812
